164	1	7,6,2,12,5
165	1	5,1,3
166	1	0,1
167	1	3,2,22,5,1
168	1	3,2
169	0	7,2,0
171	0	1,2,8
172	1	0,1,6,7
174	1	1,2,6,4
175	1	3,2,8,9
176	1	3,1,4,0,10,6,8,7
177	0	10,28,14,7,9,23,5,36,1,11,19,12,21,3,35
178	1	5,4,3,12
179	1	2
180	0	1,7,6,2,5,11
181	1	3,8,6,1
182	1	0,10,11
183	1	3,0,4,7,12,6,1,11
184	1	3,5,1,8,11
185	1	0,11,3
186	1	4,3,2,9,0
187	1	2,10,1,8,0
188	1	4,11,3
189	1	4,3,10,2
190	1	8
191	1	3,2,1,9
192	1	4,11,5,8
193	0	6,3,4,1
194	1	14,1,13,0,8
195	1	3,7,0,2
196	1	0,1,2,5
197	1	1,12,6,4,3,7
198	0	5,11,4,8
200	1	9,10,0,3,12,6
201	1	33,32,35
202	1	3,26,14,20,15,16
203	1	11,1,7,0,9,10,21,8
204	0	2,7,0,10,9
205	0	16,10
206	1	10,2,8
207	1	1,0,7,10
208	0	9,4,5,8
209	1	3,2,0
210	1	4,5,2,9,15,10,8,1
211	1	5,25,3,7
212	1	5,0,10,6,8,14,11
213	1	8,9,2,4
214	0	9,5,3,6,7
215	0	10,1,2,4,0
216	0	3,7,1,16,9
217	1	0,7,2,10
218	1	3,5,1,12
219	1	7,3,6
220	1	7,2,3,15,5
221	1	0,1,10,14,11,4,16
222	1	10,9,2
223	1	6
224	0	8,7,1
225	1	5,4,1,3
226	0	16,0,2,8,11,18
227	0	12,10,5,8,11,7
228	1	15,3,14,2
229	1	5,0,4,3,13
230	0	14,13,17
231	1	12,11
232	1	14,19,10,2,3,1,0
233	0	3,0,5,1,10,12
234	1	3,1,2
235	1	2
236	1	0,10,1
237	1	1,5,3
238	1	15,1,0,7,12
239	0	3,8,7,14,12
240	0	8,11,13,6,7,15,0
241	1	8,5,4,1,6,0
242	1	2,30,32,34,36
243	1	6,12,24,4,2,7,27,5,11,0
244	0	1,0,2,3,8,5
245	1	1,0,2
247	1	3,2,7,1
248	0	1,0
249	1	1,0,13,3,14
250	1	13,0,3,12,2
251	1	2,11,12,1
252	1	9,2,10,0,7,4
253	0	11,8,1,9,3,0
254	1	4,3,1,7,19,11,9,22
255	1	1,12,0,9,10
256	1	1,8,0,12,4,10
257	1	1,2
258	1	25,0
259	0	6
260	0	2,9,7,14,1,12,0,5
261	1	3,1,0,6
262	1	0,11,10,6
263	1	0,1,7,5,9,17
264	1	14,1,13,12,8
265	1	4,2,3,13,7
266	1	2,3,0,11
267	1	12,1,14,10,5,6
268	0	1,2,45,17,28,23
269	1	10,9,3,1,4
270	0	2,9,1,4
271	1	6,5,2,4,3,12
272	1	8,7,12,11
273	0	0,10,9
274	1	4,3,2
275	1	2,5,1,4,12,8,10
276	0	12,3,5,13
277	1	0,9,2
278	1	3,7,2
279	1	1,13
280	1	1,3,16,19
281	1	9,0,8,3,7
282	1	7,1,2,13,4,9
283	0	1,16,0,12,5
284	0	1,3
285	0	6,4
286	1	3,11,7,2
287	0	3,6,0,2
288	0	2,9,13,4,3,0
289	1	13,4,1,5,9,10,3,11
290	1	11,8,10
291	1	32,33,10,9,2,14
292	1	14,13,10,6,3,12,4
293	1	6,5,3,4
294	1	15
295	1	3,0,2
296	0	9,0,10
297	0	34,0,1,25,33,6,20,10,29,19,24,13,8,3
298	1	13,0,2
299	1	15,8,14,5
300	1	7,1
301	0	0,5,6,10,3
302	0	10,0,11,5,3
303	1	11,10,3,1,2
304	1	3,8,2,6,15,1
305	1	11,3,10,0,2,6
306	1	0,8,5
307	0	2,23,8,6,0,4,17,18,14,21,12,5,25
308	1	5,4,3,8
309	1	4,8,7,1
310	1	7,8,2,16
311	0	9,4
312	1	8,12,24,25,3,17,2,43
313	1	1,5,0,4
314	1	1,12
315	1	9,6,39,18,36,4,10,37,2,12,17,14,20
316	1	3,2,6,8
317	1	6,13,4,11,2
318	1	10,6,11,2,8,4,3,1,20,0,13
319	1	1,0
320	0	14,13,1,4,7,8
321	1	5,1,15,6
322	1	8,18
323	1	4,3,2,1,15,17
324	0	5,4,10,3,11,2
325	1	14,1,3
326	1	12,2,11,10,9,1,7
327	1	7,12,3,9,5
328	1	4,12,3,10
329	0	3,1,7,2,0,14,6
331	1	9,1,0,10,12,4
332	1	1,2,0,9,4,7
333	1	2,3,9,6,8,1
334	1	15,14,5,13
335	1	15,6,4,2,5,3,14
336	0	0,2,1,9,3,5
337	1	23,4,0,22,14,10,18,2,21,5,20,13
338	1	0,5,11,2
339	1	3,2,9
340	1	11,10,8,2,0
341	1	10,2,6
342	1	0,2,4,3
343	1	9,0,2,1,3,8,12
344	1	3,5,2
345	1	3,0,2,11
346	0	0,1,4,12,15,19,9
347	1	4,14,3,1,13,6,9,5
348	1	8,2,1,15
349	1	7,2,4,1
350	1	1,0,10
351	1	11,10,1
352	1	12,11,9,6
353	1	8,3,1,10,11
354	1	5,4,2,13
355	0	3,11,0,5
356	1	3,11,12,9,2
357	1	4,11,2,5
358	1	5,4,1,8,7,10,2
359	1	2,1,8,6,0,5,4
360	1	2,14,1,7,6,9
361	1	7,1,5,14,2,17,12,15,6,3,11
362	1	0
363	0	1,10,7,6
364	1	3,10,2,1,6
365	0	3,9,8,4
366	1	7,3,10,2,6,1
367	0	6,4,1
368	1	0,7,8,2
369	1	2,8,13,1
370	1	16,7,1,5,15,0,4
371	1	12,3,11,2,10,8
372	1	10,2,1,13,6,3
373	1	2,1,0,18,6
374	0	6,1,9,12,4,3
375	1	1,0,4,9
376	0	13,6,3,18,10,4
377	1	8,3,11,7,0,6,10
378	0	24,5,25,18,7,1,32,17,22,35
379	1	1,14,13
380	1	16,11,3,12,17,4,14
381	1	13,12,11,10
382	1	0,6,8,2,10
383	1	3,2,0
384	1	0,1,13,6
385	1	5,8,3
386	1	1,8,3,20,24,13
387	0	5,0,7
388	0	5,9,3,12,2
389	0	12,0,11,9,2
390	1	3,17,8,6,7,16
391	1	0,2,4
392	1	5,4,3,11,9
393	1	2,3
394	1	4,3,2,13,6,1
395	1	2,11
396	0	3,10,2,1
397	1	2,1,9
398	1	7,14,13
399	1	0,7,15,9,6,19
400	1	7,8,0
401	1	12,5,8
402	1	8,14,16,2,5,17,9,21,0,6,10,18,13,11,4
403	1	3,8,2,1
404	1	13,1,12,4,3,6
405	1	0,1,6
406	1	2,3,1,6,5,0
407	1	1,0,7
408	0	8,5,1
409	1	14,22,17,24,8,28,19
410	1	3,2,7
411	1	3,1,8
412	1	5,4
413	1	6,9,13,11
414	0	11,6,15
415	1	11,2,5,4
416	1	12,8,42,1,26,2,33
417	1	2,3,1
418	1	6,2,13,8,4,1
419	1	11,10,4,1,9
420	1	11,10,4,9,3,7
421	1	3,2,0,11
422	1	3,4,23,13,8,2,25,5,11,27,21
423	0	5,4,11,2,12,1,8
424	0	12,13,6
425	1	3,6,0,7,2,1,17
426	0	5,13,4,1,19,17,3,18,12,7,2,10
427	1	5,4,3
428	1	4,11,3,0,6,9
429	1	16,17,0,18,2,10,8
430	1	1,2,13,3,4,0,9,10
431	1	11,7,0,6,2,1
432	0	2,0,4,3,1
433	1	1,2,3,0
434	0	19,8,16,4,1,7
435	0	2,0,16,12,13,21,4
436	1	2,1,0,10,5
437	1	3,2,0,1
438	1	9,3,7,10,5
439	1	7,2,10,1
440	0	8,9
441	1	2,13,10,1,5,4,9,0,7
442	1	9,8,7,5,13,3,0,6
443	1	8,21,7,3,5,4,12,14
444	1	0,9,5,8
445	1	3,2,1
446	1	0,11,2,1,9
447	0	2,0,5,4,3,13
448	1	7,6,3,9,2
449	1	7,14,4
450	1	2,3
451	0	13,4,3
452	0	1,11,14,3,0
453	1	13,1,14,2,6
454	1	11,7,16
455	1	3,4,5
456	1	0,9,10
457	1	0,1,6,2,3
458	0	6,17,23,4,9,2,16,5
459	1	2,0,1,7,6
460	0	6,20
461	1	4,2,0
462	1	8,12,6,11,2
463	0	25,16,11,6,14,2,0,17,33,30,21,32,8
464	1	8,7,11,13,6,14,3,4,0
465	0	2,10,1,8,5
466	1	8,0,2,12,7,11
467	1	1,0
468	1	13,4,6,12,3,16
469	1	2,1,4,0,14
470	1	12,0,4,8
471	1	4,3,9
472	0	1,3,6,5,10
473	1	1,4,0,5,3,14
474	1	5,0,11,2,7
475	0	2,4,8,6,1
476	0	7,3,1,2,8
477	1	1,3,4,8,9,10
478	1	15,14,0
479	1	7,5,3
480	1	4
481	1	10,1,13
482	1	1,0,9
483	1	3,9,10,5
484	1	1,0,4,16
485	1	6,11,12,1,2,4,10,3
486	1	3,4,1,0
487	1	3,13,5,2
488	1	3,13,2
489	1	9,8,3
490	1	5,4,12,0
491	0	0,9,8,3,6,4,2
492	1	11,14,10,19,6,7
493	0	7,2,3
494	1	10,1,3,9,0
495	0	10,2,8,12,17,14,16
496	1	4,1,0,8,14,6
497	1	8,7,14,12
498	1	11,5,12,3,1
499	0	0,10,5,3,2,15,13
500	1	3,2
501	1	12,13,22,23,16,26,15,25
502	1	7,6,2,13
503	0	11,0
504	1	2,7,1,5
505	1	5,7,4
506	1	23,22,3,14,2,0,29,13
507	1	4,3,10,2,12
508	1	1,0
509	1	4,1,3,2
510	1	4,2,12,1
511	1	2,3,1,11
512	1	1,0
513	1	1,7,6
514	1	1,0,8,9
515	1	11,0,10,2
516	1	4,3,2,0,12,1
517	1	3,10,2,16,19,21,17,23,22,11,1
518	1	1,5,8,11,4,9,2
519	0	5,2,4
520	1	16,15,8
521	0	3,1,6,10,0,12,5,4
522	1	2,1,10,7,0
523	1	21,23,0,1,20,22,13
524	1	3,2
525	1	21,1,20,11,0,14,6
526	0	8,7,18,17,5,19,15,13,14,10
527	1	6,11,5,1
528	0	7,6,0,12
529	1	1,3,0,2,5
530	1	1,2
531	1	13,12,6,1
532	0	9,13
533	1	22,3,6,21,1,2,0
534	0	4,0,5
535	1	1,0,8,6
536	1	4,3,9,5,7
537	0	6
538	1	4,2,12,5,9
539	0	5,6,3,4,8
540	0	5,9,2
541	1	5,4,3
542	1	5,1,4,9
543	0	2,4,0
544	1	9,8,4,0
545	1	7,6,18,13,25,5,17,4,26
1647	0	12,2,3,6
1648	0	11,6,7,4
1649	0	9,3,4,0,6,2
1650	0	9,1,11,16,14,29,12,32,2
1651	1	1,6,0
1652	1	2,8,1,6,12,0
1653	0	1,0,6
1654	1	3,2,6
1655	1	3,2,7,1,6
1656	1	3,13,12,4,2
1657	1	3,16,4,2,14
1658	1	0,12,8,1,3,11
1659	1	1,0,5
1660	0	7,4,13,15,9,1
1661	0	6,13,16,4,9,23,19,2,1,15
1662	1	0,5,10,3,8,14,11
1663	1	3,4,30,26
1664	1	5,4,1,7
1665	1	5,4,12,15,1,2,7,0
1666	1	15,12,6,8,20,7,11
1667	1	2,1,9
1668	1	5,4,10,2,0
1669	1	20,2,11,9,1,5,7,14
1670	1	4,0,7,8
1671	1	2
1672	0	18,2,5,15,11,14,25,27,16
1673	1	9,1,2,0,8,3,7,14,4
1674	1	11,2,15,3,1,5,14,17,19
1675	1	17,24,1,13,15,6,8,21
1676	1	7,4,1,2,9
1677	1	14,1,15,6,8,12
1678	1	1,4,11,6,2,13,12,5
1679	0	2,12
1680	1	6,0,11,5,14,10
1681	1	6,0,11,8,5,10
1682	1	4,0,8,6
1683	1	0,7,4
1684	1	6,7
1685	1	6,7,4
1686	0	2,9,7,3,11,5
1687	1	3,2,10,0
1688	1	2,3,10,4,13,5,11,7
1689	1	0,3,2,4,10,9,1,11
1690	1	0,3,4,2,8,9,10,1,11
1691	1	2,9,1,0,11,3,7
1692	1	0,2,3,7
1693	0	3,5,21,9
1694	1	4,13,5,8,1,14,3
1695	1	6,4,7,8,1,3
1696	1	6,5,0
1697	1	9,4,8,1,2,13,0
1698	0	3,8,10
1699	1	5,4,8,1,7,2,10
1700	0	13,0,10
1701	0	0,1
1702	1	3,2,13,16
1703	0	12,1,11,4,3,15,19
1704	1	3,5,2
1705	1	3,2,13,1
1706	0	2,0
1707	0	1,6,8,4
1708	0	7,8,14,12,10,11,5,3,2
1709	0	4,5,11,13,2
1710	1	7,4,8,10
1711	0	12,0,8
1712	1	6,0
1713	0	9,4,5,10,0
1714	1	3,13,9,2,5
1715	1	6,1,7,11,3,2,9
1716	1	2,14,22,0,4,7,10,9
1717	1	15,5,11,1,14,2,8,10,4,12
1718	1	5,12,8,1,2,16,11,4,13,14,6
1719	0	21,14,5,9,6,10,7,8
1720	1	1,0,12,7,13,8,5,3,4
1721	1	1,4,0
1722	0	0,1,11,7,3
1723	0	7,1
1724	0	20,1,14,3,16,2,19,10,0,12,4
1725	1	15,1,3,14,2,0,9,4,12
1726	0	7,18,3,4,14,0
1727	1	1,12,2,6,14,13,11,15
1728	0	12,3,10,1,7,5,8
1729	0	2,0,9,7,4,10
1730	0	2,0,20,9,17,7,12,4,10,13
1731	1	7,1,6,11,0
1732	0	8,2,7,10,12
1733	1	4,13,10,12,8,2,7
1734	1	0,13
1735	0	3,5,0,2
1736	0	10,1,5
1737	1	2,0,6,14,4
1738	1	0,2
1739	1	2,10,4
1740	1	2,0,6,5,12,9,4
1741	1	2,3,6,9
1742	0	9,10,4,6
1743	1	4,12,6,13,15
1744	1	2,1,16,0
1745	1	8,7,3,20,2,13,16,19,6
1746	0	18,11,14,6,5,17
1747	0	4,3,5,9,10
1748	0	4,14
1749	0	13,6,8,12,4,3,1
1750	1	1,7,11,0
1751	0	2,15,11
1752	0	2,3,6
1753	1	1,15,2,10,12,11,13
1754	0	11,1,2,4
1755	1	8,3,2,0,9,5
1756	1	7,0,8,4,9
1757	1	10,8,2,4,3
1758	1	3,2,5,0
1759	1	15,14,5
1760	0	14,2,5
1761	0	2,5,9,8,0,7
1762	0	4,13,12,5,9,2
1763	1	4,1,2
1764	1	4,3,1,10,6
1765	1	3,13,10,15,14
1766	1	1,18,5,2,11,19,3,14,10,9
1767	1	1,8,2,4,7,10,17
1768	0	1,3,0,2,10,12
1769	0	3,4,6,12,14,7,8,2
1770	1	1,5,2,11,15,4,10
1771	1	4,7,16,10,6,15
1772	1	10,12
1773	1	4,6,8,11
1774	0	4,5,3,2
1775	0	0,7
1776	1	1,5,0,11,13,4
1777	1	9,5,12,6,16,15,10
1778	0	3,0,1,14
1779	0	3
1780	0	2,5,33,35,34,0,12,28,1,4,31
1781	1	7,2,9,6,1
1782	1	9,4,12,8,1,3
1783	1	7,3,2,1,14,15,5
1784	1	9,2,14,1
1785	1	7,1,5,4,14
1786	0	2,7,3
1787	0	6,1
1788	1	0,12,21,2
1789	1	0,4
1790	1	0,4,6
1791	1	0,2,4
1792	1	10,9,3,8,0
1793	1	4,3,8,10,2,1,12
1794	0	2,11,6
1795	1	2,3,0
1796	1	3,2,1,13,12
1797	1	10,6,4,9,8
1798	1	10,9,5,12,7,2
1799	0	9
1800	1	2,1,0,8,9,4
1801	1	10,4,0,1,9
1802	1	0,14,15,8,5,7,24,19,11,4,18
1803	0	3,7,0,16,4,20,14
1804	0	3,0
1805	1	7,12,2,9,11,1
1806	1	10,3,8
1807	1	11,10,15,14
1808	1	0,5,8,3
1809	1	2,4,3,5,9
1810	1	9,8,2
1811	1	5,1,3
1812	1	0,1,8,10,16,18,11,19,5
1813	1	22,5,1,8,6,0
1814	1	3,2
1815	0	1,5,3
1816	0	2,6,9,0
1817	1	4,8
1818	1	0,1,6,10
1819	1	1,0,5,6
1820	1	1,2,3
1821	1	1,7,8
1822	0	1,0,2,7,5,4
1823	0	10,28,14,21,35,7,9,23,5,38,1,22,11,19,12
1824	1	4,3,10,2,7
1825	1	2,9
1826	0	1,7,6,2,5
1827	1	5,11,12,8,0,2
1828	1	0,10,11
1829	0	13,11,10,2,5
1830	0	7,3,5,1,10,13
1831	1	0,10,3,7
1832	1	5,4,11,0
1833	1	1,6,0,4
1834	1	6,3,8,18,1
1835	1	5,4,14
1836	1	5,7
1837	1	3,2,7,1
1838	1	4,11,5,8,3,1
1839	0	8,3,4,1,16,0
1840	0	18,26,0,2,3
1841	1	7,8,2,1
1842	1	0,9,1,5,2,10,6
1843	1	1,6,4,3,7,0,9
1844	0	11,13,1,8
1845	0	5,12,2,10,14
1846	0	2,0,9,11,21,23,15,16,6,3
1847	0	37,6,18
1848	1	26,4,15,16,20,17,2
1849	1	14,9,3,2,13,24,10
1850	0	2,7,0,8
1851	0	10,18,14
1852	1	18,2
1853	0	0,3,4,11,14,2,17,10
1854	0	7,4,5,11
1855	1	5,1,7
1856	0	2,6,5,10,4
1857	1	6,26,8,13
1858	1	6,3,11,5,16,12,14,20,17,0
1859	1	5,10,7,2,11,4,3,0,1
1860	0	9,5,3,17,6,7,4
1861	0	0
1862	0	9,2,15,11,6,16,14
1863	0	13,10,0,7,2,15,1
1864	1	3,1,6,14
1865	1	8,13,4,7
1866	1	6,2,7,4,15
1867	1	2,14,3,15,19,16,21,8
1868	0	5,2,13
1869	0	2,0,10
1870	0	9,10,1
1871	1	1,3,11,7
1872	0	21,0,8,14
1873	0	14,10,5,8
1874	1	11,2,10,8
1875	1	0,3,13,2
1876	0	3,0,5,8,6,10
1877	1	12,11,17,20,14,22
1878	1	19,24,15,8,6,5,4,22
1879	1	0,10,2,3,4
1880	1	5,1,4
1881	0	5,7,17
1882	0	13
1883	1	1,5,3
1884	0	1,15,0,7,12
1885	0	10,6,11
1886	0	9,6,12,15
1887	1	11,8,7,4,9,0
1888	1	30,32,34,36,1
1889	1	7,27,6,16,28,4,2,32,5,0
1890	0	1,0,17,11,5
1891	1	1,0,2
1892	0	1,3,2,4
1893	1	6,5,12,1
1894	0	0,5
1895	1	10,3,7,4
1896	1	0,4,2
1897	0	6,8,2,14,16,17,18,1,9,5,3
1898	0	15,2,7,0,4
1899	0	5,13,9,6,0
1900	0	3,5,2,1,21,22
1901	1	1,0,9
1902	1	1,8,0,14,4,10
1903	1	1,18,2,12,4
1904	1	8,29,0,7,1,23,25,28,2,13,22,10,19,20
1905	0	1,2,11,13
1906	0	2,17,9,15,7,1,0
1907	1	2,6
1908	0	0,17,18,6
1909	0	2,0,3
1910	0	16,1,15
1911	0	8,14,6,2
1912	1	2,3,11,0,7
1913	1	9,11,1,14,5
1914	0	13,19,24,17,43,34,35
1915	1	14,13,3,4,1,11
1916	1	12,2,7
1917	1	8,11,7,4,2,3,17
1918	0	10,7,9,18
1919	0	3,0,10
1920	1	4,3,11,13,2
1921	1	2,7,1,14,4,10,12
1922	0	17,12,3,5
1923	0	2,0,8,14,11,4
1924	0	14,2,4,9,11,17,20
1925	1	7,1,12,8
1926	0	1,21,3,16
1927	1	0,3
1928	1	3,8,14,1,2,15,5,10,13,0
1929	0	13,14,2,12,17
1930	1	1,3
1931	0	3,7,5
1932	1	3,11,7,1
1933	0	3,6,0,2
1934	0	15,4,1,5,16,21,23
1935	0	4,1,5,10,14,11,3,0
1936	1	12,9,8
1937	1	1,34,8,35,12,2,16,20,28,15,33,27
1938	1	13,10,18,6,12,3,15,4,1
1939	0	3,4,2,5,6,14
1940	1	22,15
1941	1	0,8,13,7
1942	0	9,11,0,13
1943	0	35,2,0,3,4,26,34,7,21,30,11
1944	1	12,17,0,2,4
1945	1	21,11,20
1946	0	8,5,7,16,1,18,0,14,2,12
1947	0	14,12,2
1948	0	13,2,5
1949	0	3,11,2,1,10
1950	1	10,3,13,8,2,6,14,1,7,5
1951	1	14,4,13,11,0,3,7
1952	1	0,11,8,5
1953	0	22,2,25,23,0,6,8,4,20,19,14
1954	1	3,8,4
1955	0	7,16,4,26,13,23,9
1956	1	7,8,15,5,17,2
1957	0	10,3,11,8
1958	1	8,12,26,25,27,17,36,3,45,2,42,44,11,33,7,28,34,15,19,23
1959	1	1,5,0,4
1960	1	26,17,1,21,12
1961	1	9,18,6,42,39,19,4,40,10,2,12,14,23,15
1962	1	3,2,6,17,8
1963	1	12,6,15,11,4,2,14
1964	0	6,5,19
1965	1	1,0
1966	0	5,1,10,18,4,12,13
1967	1	14,5,1,18,6,15,2,12
1968	1	7,16
1969	1	5,4,1,16,18,2,14
1970	0	5,10,4,3,11,2,0
1971	1	1,21,7,10,3,16,18,20,11,6,2
1972	0	14,2,10
1973	1	9,14,3,11,5
1974	0	2
1975	0	3,7,4,6,1,9,2,0,16
1977	0	7,6,11,1,4,0
1978	0	4,12,7
1979	1	2,3,14,9,13,11,1
1980	1	5,17,13
1981	0	6,5,12,2,4,3
1982	1	1,5
1983	0	4,0,14,10,2,18,5
1984	1	0,7,5,9,13,2,8,4,12
1985	0	2,10,3,7,9
1986	0	2,0
1987	1	10,11,2,6,4,3
1988	0	4,0,3,2,1
1989	0	11,0,1,2,3
1990	0	2,9,14,5,16,7,1,12,17
1991	1	3,0,2,5,12
1992	0	0,1,5,13,16,20,10
1993	0	4,14
1994	1	7,2,1
1995	0	3,2,8,12,14,5,1,10,11
1996	1	2,0,11
1997	0	1,13
1998	1	6,10
1999	1	4,9,3,8,1,11,12,16,0,15
2000	0	5,2,11,10,6,1
2001	0	3,0,5
2002	0	13,3,4
2003	1	4,16,2,5,10
2004	0	4,1,9,8,5,11,2
2005	1	6,7,2,9,18,14,5,20,1,15,4,13
2006	1	2,14,1,7,6,9,13,0,5
2007	1	10,1,6,8,5,17,2,20,15,18
2008	0	0,16,13
2009	0	1,15,6,12,8,10
2010	1	3,1,6,2
2011	0	11,8,3
2012	0	3,10,4,13,1,9
2013	0	4,1,7,11,6,0
2014	0	10,5,6,11,0
2015	1	0,7,11,1,9
2016	0	26,17,3,4,10,14,5,12,25,11,24,20,1,9
2017	1	13,3,12,2,8
2018	1	10,1,13,6,3
2019	1	2,1,0,20,8
2020	0	2,5,14,8,0
2021	1	1,0,15,9,4,22,18
2022	0	6,8,17,9,3
2023	0	13,14,17,5,3,0,7,11
2024	0	7,4,42,28,39,9,29
2025	1	1,14,13
2026	1	11,17,3,18,4,15,6,2,8,5,21,1
2027	1	14,13,10,11,1
2028	1	0,9,11,2,13
2029	0	0,1,12,3
2030	1	0,1,19,13,17,6,11
2031	1	7,5,9
2032	1	1,8,3,5,20,24,13
2033	0	10,7,0
2034	0	13,11,3,2
2035	0	11,14,15
2036	1	3,16,18,8,17,6,7,2,10
2037	1	5,2,0,8,1,11,18
2038	1	9,3,8,7
2039	1	2,3,10
2040	1	5,4,14,1,7,11
2041	0	5,6,15,17
2042	0	3,11,2,1,14
2043	1	2,9
2044	1	16,7,15
2045	0	0,10,8,19,13,7,23
2046	1	0,9,6,19
2047	1	14,11,13,8,5,15
2048	1	8,15,2,5,16,9,0,20,6,10,17,11,4
2049	0	3,11,2,7,9,1,13,5,0
2050	1	15,1,14,6,5,8
2051	0	0,3,9,10
2052	1	3,4,1,11,2
2053	1	6,1,8,0,10,3,17,2,13
2054	0	7,8,13
2055	0	4,9,15,16,13,22,17,24,10,28
2056	1	6,5
2057	1	1,9,7,0,5
2058	1	5,4,7
2059	1	6,13,9,20,23,11
2060	0	14,9,18
2061	1	9,2,6,4
2062	0	14,8,44,1,13,2,28,35,6,3,34,21,16,43,9,33,7
2063	0	2,5,11,1,12,6,0
2064	0	6,2,14,9,4,1
2065	0	5,12,4,11,1,10,2
2066	1	4,3,7
2067	0	3,2,7,9
2068	1	4,5,24,14,9,0,3,26,6,12,28,22,27,2
2069	0	5,11,4,12,2
2070	0	14,15
2071	0	2,4,8,5,16,0
2072	1	5,13,1,19,17,18,3,12,7,2,10
2073	1	5,4,3,9,10
2074	0	4,3,11
2075	1	15,16,0,17,2,10,8,19,4,7
2076	1	1,2,13,3,18,4,0,9,10,6,5
2077	1	11,7,17,0,6,2,14,1
2078	0	0,2,1
2079	0	1,5,7,6,0,3
2080	0	8,13,4,1,12,14,7,15,5
2081	0	6,0,2,21,4,16,17,27,8
2082	1	2,0,10
2083	0	6,5,0,1
2084	0	9,4,3,6,15,17,7,10
2085	1	6,1,8,14,18
2086	0	11,12,6,1
2087	1	5,6,16,1,13,8,4,12,0,10,3
2088	1	8,7,5,13,3,0,6,11
2089	1	9,23,8,3,5,6,4,14,16
2090	0	8,0,10,13,5
2091	0	4,3,2
2092	1	0,12,5,2,1,10
2093	0	2,0,5,18,4
2094	1	4,9,3,7,14,2,11,8,6
2095	1	5,4
2096	1	16,2,3,15,1,13,8
2097	0	1,13,0,4,3
2098	0	11,0,14,3,7
2099	1	2,1,18,4,8
2100	1	12,9,11,15,7,20
2101	1	3,4,7
2102	1	2,12,13
2103	1	0,1,2,3
